"Date","Game","Team","Opponent","Home","Win","FieldGoals.","X3PointShots.","FreeThrows.","OffRebounds","TotalRebounds","Assists","Steals","Blocks","Turnovers","TotalFouls","Opp.FieldGoals.","Opp.3PointShots.","Opp.FreeThrows.","Opp.OffRebounds","Opp.TotalRebounds","Opp.Assists","Opp.Steals","Opp.Blocks","Opp.Turnovers","Opp.TotalFouls","TeamGroup","OppGroup"
2017-12-04,22,"CHO","ORL","1","1",0.405,0.176,0.825,11,52,17,13,5,14,18,0.439,0.313,0.857,5,40,24,5,5,20,30,3,1
2017-12-06,23,"CHO","GSW","1","0",0.351,0.316,0.765,14,49,17,5,3,12,13,0.476,0.367,0.769,8,47,26,8,12,15,20,3,4
2017-12-08,24,"CHO","CHI","1","0",0.4,0.345,0.724,9,50,22,7,11,11,21,0.485,0.333,0.773,6,56,23,5,7,14,29,3,2
2017-12-09,25,"CHO","LAL","1","0",0.441,0.32,0.643,9,43,21,7,3,11,21,0.506,0.333,0.714,6,46,24,7,5,14,21,3,1
2017-12-15,28,"CHO","MIA","1","0",0.41,0.37,0.741,10,41,21,7,1,16,13,0.5,0.355,0.882,5,41,25,10,8,16,22,3,2
2017-12-16,29,"CHO","POR","1","0",0.344,0.226,0.643,13,51,18,9,3,6,21,0.468,0.417,0.5,5,47,19,2,3,20,21,3,3
2017-12-18,30,"CHO","NYK","1","1",0.489,0.45,0.875,12,47,30,10,6,19,16,0.419,0.167,0.8,10,37,21,10,5,17,16,3,1
2017-12-20,31,"CHO","TOR","1","0",0.459,0.304,0.743,8,39,21,10,6,12,18,0.538,0.485,0.833,10,43,35,6,7,14,27,3,4
2017-12-22,32,"CHO","MIL","0","0",0.443,0.462,0.824,9,43,21,4,7,9,18,0.471,0.276,0.826,6,43,27,7,5,7,16,3,2
2017-12-23,33,"CHO","MIL","1","1",0.486,0.429,0.75,9,43,22,2,7,16,20,0.483,0.308,0.824,7,35,25,4,2,9,32,3,2
2017-12-29,35,"CHO","GSW","0","1",0.461,0.3,0.676,13,47,27,12,6,10,10,0.46,0.364,0.923,8,43,32,6,5,17,25,3,4
2017-12-31,36,"CHO","LAC","0","0",0.387,0.333,0.789,15,47,23,10,3,17,21,0.474,0.357,0.889,6,42,24,9,5,16,21,3,4
2018-01-02,37,"CHO","SAC","0","1",0.573,0.469,0.778,5,30,25,7,3,3,14,0.517,0.412,0.778,16,47,22,1,2,15,19,3,2
2018-01-05,38,"CHO","LAL","0","1",0.424,0.364,0.75,16,56,26,10,3,14,18,0.404,0.25,0.75,12,46,24,7,3,16,20,3,1
2018-01-10,39,"CHO","DAL","1","0",0.512,0.385,0.5,4,43,16,6,5,11,22,0.47,0.417,0.786,3,39,23,7,7,8,22,3,2
2018-01-13,41,"CHO","OKC","1","0",0.398,0.321,0.696,9,50,16,3,7,14,15,0.402,0.308,0.75,19,57,17,8,9,9,22,3,4
2018-01-17,43,"CHO","WAS","1","1",0.49,0.484,0.846,13,49,27,10,5,9,18,0.488,0.565,0.696,7,40,31,3,7,16,23,3,3
2018-01-22,45,"CHO","SAC","1","1",0.442,0.4,0.8,11,48,22,4,10,15,14,0.443,0.455,0.733,10,42,27,8,3,7,22,3,2
2018-01-24,46,"CHO","NOP","1","0",0.424,0.286,0.581,10,49,16,5,6,14,23,0.448,0.346,0.778,8,42,26,6,10,15,19,3,4
2018-01-26,47,"CHO","ATL","1","1",0.455,0.382,0.875,11,43,25,13,8,11,25,0.468,0.5,0.84,6,39,23,6,5,20,26,3,3
2018-01-31,50,"CHO","ATL","0","1",0.511,0.531,0.778,12,42,29,6,1,10,21,0.506,0.375,0.909,4,29,26,5,4,9,16,3,3
2018-02-02,51,"CHO","IND","1","1",0.53,0.455,0.882,11,43,27,5,2,15,21,0.506,0.414,0.929,7,31,21,10,6,11,25,3,2
2018-02-05,53,"CHO","DEN","0","0",0.506,0.423,0.625,5,36,21,7,1,10,16,0.568,0.529,0.846,5,41,30,10,2,11,15,3,3
2018-02-08,54,"CHO","POR","0","0",0.388,0.394,0.824,7,44,17,10,3,11,16,0.456,0.29,0.818,9,57,18,7,7,17,19,3,3
2018-02-11,56,"CHO","TOR","1","0",0.427,0.435,0.739,11,42,26,5,5,13,13,0.563,0.486,0.7,6,40,35,7,8,12,24,3,4
2018-02-22,58,"CHO","BRK","1","1",0.483,0.524,0.8,13,54,29,3,6,14,15,0.387,0.326,0.714,11,41,27,6,8,9,23,3,1
2018-02-23,59,"CHO","WAS","0","1",0.489,0.436,0.85,13,41,26,7,5,8,18,0.494,0.36,0.941,6,36,25,3,0,14,21,3,3
2018-03-02,63,"CHO","PHI","0","0",0.42,0.458,0.625,7,39,21,7,0,10,25,0.506,0.375,0.76,7,46,27,4,5,11,22,3,1
2018-03-10,67,"CHO","PHO","1","1",0.506,0.406,0.778,7,41,24,11,5,12,18,0.506,0.563,0.684,5,35,27,9,3,14,25,3,1
2018-03-13,68,"CHO","NOP","0","0",0.484,0.269,0.818,8,45,22,8,9,13,13,0.5,0.409,0.75,14,50,33,10,7,12,16,3,4
2018-03-15,69,"CHO","ATL","0","1",0.529,0.515,0.667,6,45,30,3,3,10,21,0.467,0.444,0.654,6,46,30,5,2,11,27,3,3
2018-03-17,70,"CHO","NYK","0","0",0.367,0.273,0.813,13,50,11,7,5,10,13,0.49,0.462,0.778,12,56,24,7,5,8,22,3,1
2018-03-19,71,"CHO","PHI","0","0",0.381,0.273,0.8,6,39,16,8,4,9,12,0.452,0.409,0.75,17,60,30,5,6,15,22,3,1
2018-03-21,72,"CHO","BRK","0","1",0.383,0.188,0.766,23,68,18,3,2,13,16,0.419,0.351,0.667,10,46,22,6,11,12,36,3,1
2018-03-22,73,"CHO","MEM","1","1",0.533,0.475,0.852,11,53,25,10,4,8,17,0.385,0.222,0.714,9,38,13,4,7,19,24,3,1
2018-03-26,75,"CHO","NYK","1","1",0.548,0.393,0.857,11,43,25,5,4,14,12,0.514,0.3,1,11,41,25,6,1,10,27,3,1
2018-03-28,76,"CHO","CLE","1","0",0.513,0.238,0.917,6,40,20,2,2,13,16,0.484,0.393,0.85,11,38,22,9,1,6,19,3,4
2018-04-01,78,"CHO","PHI","1","0",0.402,0.3,0.794,9,40,17,8,7,16,13,0.511,0.438,0.9,7,44,36,15,5,14,24,3,1
2018-04-06,80,"CHO","ORL","0","1",0.558,0.548,0.923,9,50,32,4,5,9,15,0.447,0.391,0.538,12,36,27,2,3,8,19,3,1
2018-04-10,82,"CHO","IND","0","1",0.465,0.429,0.75,12,54,27,5,7,5,8,0.404,0.258,0.625,13,54,22,2,4,7,16,3,2
2017-10-19,1,"CHI","TOR","0","0",0.416,0.313,0.842,10,39,22,7,2,19,23,0.47,0.448,0.929,13,49,26,10,4,17,19,2,4
2017-10-21,2,"CHI","SAS","1","0",0.378,0.286,0.778,8,48,18,3,5,19,15,0.409,0.083,0.625,14,52,25,8,3,11,14,2,4
2017-10-24,3,"CHI","CLE","0","0",0.477,0.515,0.846,8,39,28,3,3,9,20,0.518,0.421,0.773,8,39,28,5,3,9,14,2,4
2017-10-26,4,"CHI","ATL","1","1",0.36,0.219,0.759,18,62,20,5,4,13,15,0.395,0.393,0.846,7,40,22,10,5,10,23,2,3
2017-11-01,6,"CHI","MIA","0","0",0.404,0.25,0.632,7,54,20,7,6,12,19,0.41,0.387,0.895,3,48,21,8,0,11,19,2,2
2017-11-03,7,"CHI","ORL","0","1",0.471,0.483,0.917,9,48,23,6,2,14,13,0.407,0.286,0.6,7,38,23,6,2,16,11,2,1
2017-11-04,8,"CHI","NOP","1","0",0.354,0.262,0.75,16,58,23,10,5,17,19,0.402,0.29,0.773,5,52,23,9,4,13,9,2,4
2017-11-10,10,"CHI","IND","1","0",0.398,0.259,0.667,11,43,24,10,3,12,13,0.512,0.414,0.583,7,51,27,8,3,18,17,2,2
2017-11-11,11,"CHI","SAS","0","0",0.465,0.261,0.615,5,28,22,9,4,13,15,0.6,0.667,0.813,8,44,33,5,6,13,16,2,4
2017-11-15,12,"CHI","OKC","0","0",0.347,0.379,0.8,6,38,16,7,2,13,27,0.361,0.267,0.865,11,48,15,7,2,13,19,2,4
2017-11-17,13,"CHI","CHO","1","1",0.516,0.5,0.923,4,35,26,9,2,11,23,0.519,0.476,0.765,5,42,19,3,2,12,15,2,3
2017-11-19,14,"CHI","PHO","0","0",0.416,0.333,0.643,12,47,20,5,1,11,21,0.506,0.259,0.727,9,48,32,5,4,12,16,2,1
2017-11-21,15,"CHI","LAL","0","0",0.383,0.306,0.688,15,54,22,4,4,14,19,0.4,0.325,0.72,12,53,23,7,6,12,16,2,1
2017-11-22,16,"CHI","UTA","0","0",0.372,0.238,0.85,8,43,15,3,1,16,21,0.465,0.4,0.842,8,45,23,10,5,7,15,2,2
2017-11-24,17,"CHI","GSW","0","0",0.354,0.361,0.733,13,40,18,7,2,15,17,0.582,0.444,1,6,49,36,11,11,11,15,2,4
2017-11-26,18,"CHI","MIA","1","0",0.371,0.424,0.813,7,47,25,10,2,13,18,0.453,0.406,0.826,1,45,19,9,5,12,14,2,2
2017-11-28,19,"CHI","PHO","1","0",0.404,0.4,0.7,9,41,27,11,7,9,20,0.437,0.367,0.739,13,57,25,4,4,15,12,2,1
2017-11-30,20,"CHI","DEN","0","0",0.537,0.375,0.619,6,40,25,4,4,11,27,0.458,0.387,0.742,11,44,22,7,4,12,19,2,3
2017-12-01,21,"CHI","SAC","1","0",0.467,0.361,0.692,8,38,30,8,2,8,16,0.529,0.333,0.786,8,43,29,5,10,12,15,2,2
2017-12-04,22,"CHI","CLE","1","0",0.415,0.265,0.778,10,43,21,4,5,11,16,0.519,0.361,0.941,5,46,22,6,2,7,13,2,4
2017-12-06,23,"CHI","IND","0","0",0.47,0.385,0.5,11,46,18,3,5,16,15,0.448,0.353,0.8,7,39,21,7,5,13,14,2,2
2017-12-08,24,"CHI","CHO","0","1",0.485,0.333,0.773,6,56,23,5,7,14,29,0.4,0.345,0.724,9,50,22,7,11,11,21,2,3
2017-12-09,25,"CHI","NYK","1","1",0.512,0.28,0.565,8,40,28,10,7,14,19,0.473,0.292,1,8,40,25,6,3,14,17,2,1
2017-12-15,28,"CHI","MIL","0","1",0.488,0.364,0.657,14,50,24,8,0,12,26,0.482,0.273,0.69,9,43,24,6,5,11,24,2,2
2017-12-18,29,"CHI","PHI","1","1",0.478,0.464,0.842,5,39,27,9,7,15,16,0.484,0.424,0.722,9,47,30,9,8,20,23,2,1
2017-12-20,30,"CHI","ORL","1","1",0.5,0.333,0.929,9,51,31,6,8,11,23,0.393,0.185,0.826,6,35,23,5,1,9,15,2,1
2017-12-21,31,"CHI","CLE","0","0",0.553,0.387,0.75,5,35,34,8,1,12,19,0.512,0.414,0.864,7,35,25,10,3,12,14,2,4
2017-12-23,32,"CHI","BOS","0","0",0.395,0.368,0.68,12,51,24,4,2,15,16,0.478,0.375,0.81,8,46,29,9,5,5,18,2,3
2017-12-29,35,"CHI","IND","1","1",0.506,0.462,1,7,40,31,6,4,15,20,0.462,0.318,0.7,11,43,22,10,6,10,15,2,2
2017-12-31,36,"CHI","WAS","0","0",0.457,0.229,0.818,10,46,24,6,1,12,22,0.462,0.444,0.706,12,47,27,6,8,10,24,2,3
2018-01-01,37,"CHI","POR","1","0",0.433,0.407,0.826,15,58,28,5,7,12,21,0.435,0.424,0.889,12,50,25,7,5,8,16,2,3
2018-01-03,38,"CHI","TOR","1","0",0.462,0.394,0.842,9,43,29,5,2,13,20,0.489,0.395,1,7,49,23,9,5,11,20,2,4
2018-01-05,39,"CHI","DAL","0","1",0.564,0.5,0.781,8,42,25,9,3,18,19,0.533,0.438,0.706,7,34,33,11,2,13,24,2,2
2018-01-06,40,"CHI","IND","0","0",0.375,0.313,0.8,9,34,15,4,6,16,15,0.558,0.484,0.778,10,49,24,9,4,12,19,2,2
2018-01-08,41,"CHI","HOU","1","0",0.465,0.429,0.833,3,37,26,6,5,11,17,0.453,0.37,0.75,11,51,28,6,6,16,14,2,4
2018-01-10,42,"CHI","NYK","0","1",0.459,0.455,0.85,10,48,21,10,5,16,19,0.5,0.455,0.619,11,51,24,5,9,18,20,2,1
2018-01-13,43,"CHI","DET","1","1",0.483,0.472,0.667,6,40,27,10,8,14,11,0.446,0.414,0.786,13,45,28,8,7,12,11,2,1
2018-01-17,45,"CHI","GSW","1","0",0.425,0.256,0.923,14,49,24,10,2,11,19,0.5,0.394,0.88,5,49,24,5,3,15,16,2,4
2018-01-22,47,"CHI","NOP","0","0",0.489,0.258,0.882,6,54,31,8,6,24,32,0.416,0.364,0.846,15,55,32,14,3,13,28,2,4
2018-01-24,48,"CHI","PHI","0","0",0.383,0.297,0.818,10,43,20,8,2,11,15,0.519,0.5,0.75,6,48,31,6,7,14,20,2,1
2018-01-26,49,"CHI","LAL","1","0",0.376,0.472,0.667,16,53,21,3,7,13,25,0.451,0.208,0.75,10,48,23,6,3,9,23,2,1
2018-01-31,51,"CHI","POR","0","0",0.414,0.382,0.591,12,36,19,10,4,6,16,0.561,0.469,0.85,5,48,21,3,6,17,19,2,3
2018-02-03,52,"CHI","LAC","0","0",0.361,0.324,1,13,48,22,6,4,11,20,0.455,0.36,0.857,10,54,23,4,5,13,18,2,4
2018-02-05,53,"CHI","SAC","0","0",0.4,0.389,0.833,9,46,20,6,1,12,21,0.44,0.344,0.76,9,45,22,5,5,11,17,2,2
2018-02-22,58,"CHI","PHI","1","0",0.454,0.529,0.6,11,48,27,5,4,13,26,0.512,0.379,0.6,8,41,25,7,5,9,17,2,1
2018-03-02,62,"CHI","DAL","1","1",0.472,0.37,0.7,11,45,24,10,2,13,18,0.417,0.448,0.81,13,46,21,6,4,17,15,2,2
2018-03-05,63,"CHI","BOS","1","0",0.395,0.364,0.65,7,36,18,14,1,13,16,0.488,0.333,0.917,12,53,25,7,4,18,13,2,3
2018-03-09,65,"CHI","DET","0","0",0.355,0.29,0.8,10,42,19,11,0,13,19,0.469,0.333,0.778,11,50,22,8,9,16,13,2,1
2018-03-11,66,"CHI","ATL","0","1",0.49,0.459,0.842,13,47,31,10,4,5,24,0.512,0.475,0.864,5,42,32,2,5,15,14,2,3
2018-03-13,67,"CHI","LAC","1","0",0.426,0.241,0.867,11,45,26,11,2,9,28,0.487,0.276,0.732,6,42,27,4,5,14,14,2,4
2018-03-15,68,"CHI","MEM","0","1",0.438,0.366,0.788,8,42,23,10,2,13,23,0.437,0.371,0.84,11,47,27,7,4,14,22,2,1
2018-03-17,69,"CHI","CLE","1","0",0.451,0.471,0.733,11,45,30,4,3,12,21,0.506,0.351,0.65,11,44,25,4,5,13,14,2,4
2018-03-19,70,"CHI","NYK","0","0",0.359,0.1,0.742,14,48,21,9,7,11,15,0.448,0.314,0.765,15,61,28,6,7,16,24,2,1
2018-03-21,71,"CHI","DEN","1","0",0.438,0.342,0.786,9,34,29,12,4,15,22,0.614,0.571,0.813,8,45,34,9,6,17,13,2,3
2018-03-23,72,"CHI","MIL","1","0",0.414,0.462,0.913,17,51,21,3,2,14,21,0.494,0.5,0.895,7,36,27,8,7,5,20,2,2
2018-03-27,74,"CHI","HOU","0","0",0.382,0.216,0.588,13,51,17,8,1,18,17,0.441,0.316,0.857,9,46,28,15,6,10,12,2,4
2018-03-29,75,"CHI","MIA","0","0",0.367,0.231,0.769,14,50,19,10,5,18,19,0.451,0.259,0.917,7,44,20,7,7,17,23,2,2
2018-03-30,76,"CHI","ORL","0","1",0.357,0.341,0.696,11,53,16,11,7,16,17,0.33,0.179,0.929,12,55,16,11,5,12,18,2,1
2018-04-01,77,"CHI","WAS","1","1",0.524,0.529,0.692,6,40,30,7,1,17,17,0.457,0.267,1,6,37,27,5,4,16,12,2,3
2018-04-06,79,"CHI","BOS","0","0",0.465,0.467,0.588,9,43,25,15,0,17,22,0.556,0.412,0.412,6,46,35,9,7,18,15,2,3
2018-04-07,80,"CHI","BRK","1","0",0.409,0.207,0.857,4,39,16,8,1,13,14,0.5,0.436,0.727,5,46,36,11,10,13,18,2,1
2018-04-09,81,"CHI","BRK","0","0",0.483,0.429,0.583,10,44,26,7,6,19,17,0.5,0.429,0.933,6,38,32,8,10,17,15,2,1
2018-04-11,82,"CHI","DET","1","0",0.372,0.324,0.667,12,40,21,8,1,18,15,0.528,0.429,1,7,47,27,12,4,11,21,2,1
2017-10-17,1,"CLE","BOS","1","1",0.458,0.227,0.84,9,50,19,3,4,17,25,0.409,0.25,0.76,9,46,24,11,4,10,24,4,3
2017-10-20,2,"CLE","MIL","0","1",0.543,0.423,1,9,44,25,8,3,17,10,0.463,0.314,0.833,8,30,23,9,2,14,17,4,2
2017-10-21,3,"CLE","ORL","1","0",0.384,0.28,0.741,11,44,15,4,7,16,14,0.444,0.486,0.85,12,50,28,7,6,12,28,4,1
2017-10-24,4,"CLE","CHI","1","1",0.518,0.421,0.773,8,39,28,5,3,9,14,0.477,0.515,0.846,8,39,28,3,3,9,20,4,2
2017-10-25,5,"CLE","BRK","0","0",0.481,0.343,0.654,9,47,21,5,7,21,17,0.43,0.37,0.714,10,38,22,11,3,12,22,4,1
2017-10-29,7,"CLE","NYK","1","0",0.383,0.303,0.852,7,41,20,5,5,15,23,0.472,0.464,0.81,11,51,27,9,6,14,26,4,1
2017-11-01,8,"CLE","IND","1","0",0.5,0.226,0.7,8,41,25,6,3,16,19,0.544,0.615,0.769,8,43,35,9,1,11,23,4,2
2017-11-03,9,"CLE","WAS","0","1",0.561,0.444,0.929,8,34,20,11,4,14,27,0.536,0.393,0.677,9,37,25,5,2,16,24,4,3
2017-11-05,10,"CLE","ATL","1","0",0.438,0.278,0.913,15,47,27,6,6,13,29,0.477,0.44,0.706,11,44,24,4,6,17,20,4,3
2017-11-09,12,"CLE","HOU","0","0",0.556,0.444,0.786,4,26,24,9,1,18,30,0.468,0.348,0.806,17,45,21,11,5,22,27,4,4
2017-11-11,13,"CLE","DAL","0","1",0.432,0.387,0.829,10,53,18,8,3,17,18,0.424,0.294,0.762,9,42,21,7,3,10,26,4,2
2017-11-13,14,"CLE","NYK","0","1",0.398,0.356,0.818,14,48,21,7,7,20,21,0.432,0.32,0.773,13,49,19,13,3,17,21,4,1
2017-11-15,15,"CLE","CHO","0","1",0.442,0.342,0.9,16,51,25,9,4,13,24,0.477,0.231,0.679,8,41,21,7,5,13,19,4,3
2017-11-17,16,"CLE","LAC","1","1",0.467,0.333,0.793,8,51,24,9,4,15,20,0.447,0.286,0.786,13,55,29,7,10,15,26,4,4
2017-11-20,17,"CLE","DET","0","1",0.525,0.485,0.941,7,42,28,4,2,11,14,0.442,0.433,0.538,7,34,23,7,2,14,19,4,1
2017-11-22,18,"CLE","BRK","1","1",0.524,0.412,0.704,4,33,21,8,2,10,19,0.519,0.378,0.688,8,42,26,5,2,19,21,4,1
2017-11-24,19,"CLE","CHO","1","1",0.458,0.333,0.733,3,45,25,4,7,12,24,0.383,0.379,0.593,15,55,25,4,3,9,17,4,3
2017-11-27,20,"CLE","PHI","0","1",0.477,0.405,0.8,11,46,25,7,3,11,21,0.375,0.107,0.8,22,53,15,6,2,12,18,4,1
2017-11-28,21,"CLE","MIA","1","1",0.494,0.333,0.739,5,45,21,12,2,13,17,0.44,0.323,0.65,8,42,24,7,5,15,19,4,2
2017-11-30,22,"CLE","ATL","0","1",0.519,0.462,0.778,12,40,30,9,5,19,20,0.519,0.387,0.833,8,29,24,9,4,17,20,4,3
2017-12-02,23,"CLE","MEM","1","1",0.56,0.458,0.913,1,31,24,8,7,10,14,0.512,0.565,0.857,6,36,31,6,4,12,19,4,1
2017-12-04,24,"CLE","CHI","0","1",0.519,0.361,0.941,5,46,22,6,2,7,13,0.415,0.265,0.778,10,43,21,4,5,11,16,4,2
2017-12-06,25,"CLE","SAC","1","1",0.474,0.359,0.619,7,43,28,5,3,15,10,0.453,0.313,0.538,9,45,25,15,5,12,20,4,2
2017-12-08,26,"CLE","IND","0","0",0.435,0.306,0.773,9,44,23,4,4,11,23,0.442,0.385,0.625,12,49,21,7,3,8,19,4,2
2017-12-09,27,"CLE","PHI","1","1",0.48,0.483,0.76,6,33,26,12,2,17,16,0.474,0.333,1,7,39,31,10,2,19,21,4,1
2017-12-12,28,"CLE","ATL","1","1",0.558,0.526,0.7,6,37,35,5,2,13,18,0.467,0.444,0.923,10,37,26,8,4,10,17,4,3
2017-12-14,29,"CLE","LAL","1","1",0.5,0.417,0.8,8,39,32,10,5,14,16,0.495,0.29,0.643,16,49,33,7,3,18,20,4,1
2017-12-16,30,"CLE","UTA","1","1",0.532,0.455,0.882,8,41,30,9,1,12,15,0.457,0.5,0.643,11,38,24,9,7,12,14,4,2
2017-12-17,31,"CLE","WAS","0","1",0.471,0.412,0.833,4,42,24,6,4,8,16,0.429,0.364,0.563,13,51,20,4,5,10,18,4,3
2017-12-19,32,"CLE","MIL","0","0",0.5,0.39,0.833,7,37,26,9,3,14,20,0.524,0.379,0.815,8,40,27,12,3,14,18,4,2
2017-12-21,33,"CLE","CHI","1","1",0.512,0.414,0.864,7,35,25,10,3,12,14,0.553,0.387,0.75,5,35,34,8,1,12,19,4,2
2017-12-25,34,"CLE","GSW","0","0",0.318,0.417,0.84,19,50,12,8,0,14,19,0.463,0.27,0.765,10,47,28,7,7,15,18,4,4
2018-01-02,37,"CLE","POR","1","1",0.518,0.406,0.757,8,40,28,11,4,10,17,0.467,0.406,0.684,13,43,25,5,5,15,29,4,3
2018-01-03,38,"CLE","BOS","0","0",0.348,0.25,1,9,48,16,6,7,14,17,0.446,0.333,0.727,9,52,27,9,2,15,20,4,3
2018-01-06,39,"CLE","ORL","0","1",0.5,0.441,0.71,14,45,25,11,2,17,26,0.5,0.378,0.682,14,46,29,5,2,19,28,4,1
2018-01-08,40,"CLE","MIN","0","0",0.44,0.342,0.75,8,37,26,0,4,13,15,0.52,0.323,0.765,15,56,30,6,2,5,17,4,3
2018-01-23,46,"CLE","SAS","0","0",0.486,0.286,0.839,6,41,19,6,3,18,14,0.5,0.286,0.75,13,45,23,11,4,9,19,4,4
2018-01-26,47,"CLE","IND","1","1",0.561,0.351,0.769,8,44,27,13,4,20,11,0.473,0.419,0.818,8,37,27,13,1,16,15,4,2
2018-01-30,49,"CLE","DET","0","0",0.452,0.371,0.781,7,41,24,2,5,15,22,0.527,0.391,0.643,8,47,30,12,5,10,27,4,1
2018-01-31,50,"CLE","MIA","1","1",0.35,0.231,0.763,7,45,18,9,5,16,20,0.434,0.107,0.56,6,52,17,8,5,19,25,4,2
2018-02-03,51,"CLE","HOU","1","0",0.391,0.267,0.75,5,47,22,4,3,11,16,0.473,0.373,0.813,6,53,28,6,5,8,19,4,4
2018-02-06,52,"CLE","ORL","0","0",0.429,0.324,0.7,9,36,19,4,4,14,24,0.523,0.273,0.667,12,50,27,7,8,12,16,4,1
2018-02-07,53,"CLE","MIN","1","1",0.591,0.512,0.652,7,41,33,5,1,15,21,0.581,0.576,0.917,4,35,33,7,4,11,19,4,3
2018-02-11,55,"CLE","BOS","0","1",0.536,0.533,0.75,5,41,22,7,6,11,20,0.404,0.263,0.773,13,43,22,3,4,14,14,4,3
2018-02-13,56,"CLE","OKC","0","1",0.511,0.444,0.636,10,41,24,6,3,7,28,0.444,0.314,0.7,18,51,23,6,3,9,20,4,4
2018-02-22,57,"CLE","WAS","1","0",0.5,0.229,0.579,6,36,20,5,2,13,15,0.478,0.4,1,9,43,29,9,3,10,23,4,3
2018-02-23,58,"CLE","MEM","0","1",0.46,0.379,0.955,7,46,26,13,9,18,23,0.393,0.375,0.778,5,37,22,10,4,21,25,4,1
2018-03-01,61,"CLE","PHI","1","0",0.414,0.281,0.696,10,45,23,4,6,9,21,0.444,0.333,0.667,14,54,22,4,5,9,20,4,1
2018-03-03,62,"CLE","DEN","1","0",0.523,0.375,0.762,12,41,25,5,2,9,16,0.547,0.543,0.867,6,35,35,4,3,9,19,4,3
2018-03-05,63,"CLE","DET","1","1",0.489,0.364,0.824,11,53,29,8,2,14,18,0.391,0.353,0.667,8,40,17,9,6,11,22,4,1
2018-03-09,65,"CLE","LAC","0","0",0.448,0.333,0.667,8,40,22,10,7,12,28,0.483,0.393,0.633,13,52,25,6,3,13,16,4,4
2018-03-11,66,"CLE","LAL","0","0",0.466,0.387,0.826,7,37,22,4,5,12,18,0.5,0.382,0.9,14,51,30,9,4,13,19,4,1
2018-03-13,67,"CLE","PHO","0","1",0.494,0.486,0.867,5,44,25,12,9,19,25,0.388,0.188,0.833,11,47,17,10,2,18,21,4,1
2018-03-15,68,"CLE","POR","0","0",0.513,0.333,0.571,2,34,17,5,7,11,21,0.448,0.343,0.789,13,50,26,4,3,7,15,4,3
2018-03-17,69,"CLE","CHI","0","1",0.506,0.351,0.65,11,44,25,4,5,13,14,0.451,0.471,0.733,11,45,30,4,3,12,21,4,2
2018-03-19,70,"CLE","MIL","1","1",0.494,0.395,0.852,12,42,24,4,6,13,17,0.511,0.258,0.95,8,32,26,11,7,15,23,4,2
2018-03-21,71,"CLE","TOR","1","1",0.603,0.625,0.821,4,33,28,3,4,9,18,0.534,0.441,0.87,10,33,32,4,5,6,23,4,4
2018-03-23,72,"CLE","PHO","1","1",0.495,0.276,0.75,15,54,23,9,4,14,14,0.437,0.25,0.6,7,36,24,9,4,17,23,4,1
2018-03-25,73,"CLE","BRK","0","1",0.506,0.429,0.808,11,49,25,5,2,11,21,0.458,0.459,0.808,7,38,27,7,3,9,23,4,1
2018-03-27,74,"CLE","MIA","0","0",0.365,0.154,0.684,12,42,15,8,1,14,18,0.474,0.31,0.75,9,44,24,10,9,14,18,4,2
2018-03-28,75,"CLE","CHO","0","1",0.484,0.393,0.85,11,38,22,9,1,6,19,0.513,0.238,0.917,6,40,20,2,2,13,16,4,3
2018-03-30,76,"CLE","NOP","1","1",0.478,0.417,0.733,9,45,22,6,2,10,14,0.483,0.423,0.833,7,41,25,4,2,11,19,4,4
2018-04-01,77,"CLE","DAL","1","1",0.412,0.423,0.739,10,50,21,7,1,11,12,0.405,0.351,0.909,4,38,15,5,3,15,20,4,2
2018-04-05,79,"CLE","WAS","1","1",0.545,0.481,0.786,5,35,26,10,3,16,14,0.5,0.429,0.857,12,41,34,8,7,15,23,4,3
2018-04-06,80,"CLE","PHI","0","0",0.517,0.471,0.727,8,41,24,6,2,15,20,0.495,0.359,0.857,11,44,35,11,7,12,23,4,1
2018-04-09,81,"CLE","NYK","0","1",0.471,0.422,0.852,7,42,29,9,2,10,15,0.529,0.367,0.5,8,37,26,4,7,14,20,4,1
2018-04-11,82,"CLE","NYK","1","0",0.394,0.25,0.643,17,48,15,9,3,14,15,0.506,0.444,0.923,8,39,30,10,3,15,22,4,1
2017-10-18,1,"DAL","ATL","1","0",0.442,0.378,0.857,9,41,27,5,4,15,19,0.511,0.5,0.8,14,50,20,11,6,13,18,2,3
2017-10-20,2,"DAL","SAC","1","0",0.413,0.333,0.714,7,36,19,8,7,12,13,0.425,0.435,0.692,16,57,20,8,3,14,18,2,2
2017-10-21,3,"DAL","HOU","0","0",0.369,0.419,0.762,8,41,19,6,0,14,19,0.476,0.234,0.818,8,54,17,12,4,13,24,2,4
2017-10-23,4,"DAL","GSW","1","0",0.396,0.31,0.6,14,42,21,11,0,12,20,0.558,0.385,0.846,10,50,33,6,8,16,23,2,4
2017-10-25,5,"DAL","MEM","1","1",0.486,0.423,0.69,4,35,20,6,4,11,20,0.458,0.387,0.667,6,36,14,7,2,17,22,2,1
2017-10-26,6,"DAL","MEM","0","0",0.34,0.294,0.85,18,53,20,10,3,14,22,0.411,0.294,0.867,9,46,18,7,6,18,23,2,1
2017-11-01,9,"DAL","LAC","0","0",0.393,0.333,0.8,9,38,20,8,5,14,22,0.526,0.464,0.828,7,49,27,9,5,16,20,2,4
