"Date","Game","Team","Opponent","Home","Win","PIR","OppPIR","TeamGroup","OppGroup"
2015-01-25,44,"DEN","WAS","1","0",121,132,3,3
2015-01-28,46,"DEN","NOP","0","1",104,91,3,4
2015-01-29,47,"DEN","MEM","0","0",59,121,3,1
2015-01-31,48,"DEN","CHO","1","0",73,139,3,3
2015-02-04,50,"DEN","BOS","0","0",115,110,3,3
2015-02-06,51,"DEN","DET","0","0",83,116,3,1
2015-02-09,52,"DEN","OKC","1","0",113,137,3,4
2015-02-10,53,"DEN","LAL","0","1",133,88,3,1
2015-02-20,54,"DEN","MIL","0","0",83,94,3,2
2015-02-22,55,"DEN","OKC","0","0",86,153,3,4
2015-02-23,56,"DEN","BRK","1","0",57,146,3,1
2015-02-27,58,"DEN","UTA","1","0",65,133,3,2
2015-03-01,59,"DEN","NOP","1","0",82,117,3,4
2015-03-03,60,"DEN","MIL","1","1",118,92,3,2
2015-03-04,61,"DEN","MIN","0","1",114,91,3,3
2015-03-07,63,"DEN","HOU","1","0",107,122,3,4
2015-03-11,65,"DEN","ATL","1","1",136,93,3,3
2015-03-13,66,"DEN","GSW","1","1",122,110,3,4
2015-03-19,69,"DEN","HOU","0","0",97,142,3,4
2015-03-20,70,"DEN","MIA","0","0",88,128,3,2
2015-03-25,72,"DEN","PHI","1","0",68,115,3,1
2015-03-27,73,"DEN","UTA","1","1",111,101,3,2
2015-03-28,74,"DEN","POR","0","0",120,153,3,3
2015-04-01,75,"DEN","UTA","0","0",65,122,3,2
2015-04-03,76,"DEN","SAS","0","0",75,162,3,4
2015-04-08,78,"DEN","LAL","1","1",140,96,3,1
2015-04-10,79,"DEN","DAL","1","0",145,174,3,2
2015-04-13,81,"DEN","LAC","0","0",86,142,3,4
2014-10-29,1,"DET","DEN","0","0",62,91,1,3
2014-11-01,3,"DET","BRK","1","0",102,108,1,1
2014-11-05,4,"DET","NYK","1","1",104,102,1,1
2014-11-07,5,"DET","MIL","1","1",90,113,1,2
2014-11-09,6,"DET","UTA","1","0",93,111,1,2
2014-11-10,7,"DET","CHI","0","0",87,121,1,2
2014-11-12,8,"DET","WAS","0","0",103,130,1,3
2014-11-14,9,"DET","OKC","0","1",108,82,1,4
2014-11-17,11,"DET","ORL","1","0",92,132,1,1
2014-11-19,12,"DET","PHO","1","0",88,99,1,1
2014-11-30,17,"DET","GSW","1","0",90,122,1,4
2014-12-02,18,"DET","LAL","1","0",102,116,1,1
2014-12-06,20,"DET","PHI","1","0",102,125,1,1
2014-12-07,21,"DET","OKC","1","0",97,106,1,4
2014-12-12,23,"DET","PHO","0","1",116,98,1,1
2014-12-17,26,"DET","DAL","1","0",101,151,1,2
2014-12-21,28,"DET","BRK","0","0",115,129,1,1
2014-12-26,29,"DET","IND","1","1",137,114,1,2
2014-12-30,31,"DET","ORL","0","1",136,75,1,1
2015-01-02,32,"DET","NYK","0","1",118,84,1,1
2015-01-04,33,"DET","SAC","1","1",116,110,1,2
2015-01-07,35,"DET","DAL","0","1",124,107,1,2
2015-01-09,36,"DET","ATL","1","0",107,127,1,3
2015-01-10,37,"DET","BRK","1","1",128,92,1,1
2015-01-12,38,"DET","TOR","0","1",127,122,1,4
2015-01-14,39,"DET","NOP","1","0",109,117,1,4
2015-01-16,40,"DET","IND","0","1",103,103,1,2
2015-01-17,41,"DET","PHI","1","1",128,98,1,1
2015-01-19,42,"DET","ATL","0","0",87,110,1,3
2015-01-21,43,"DET","ORL","1","1",158,131,1,1
2015-01-24,44,"DET","MIL","0","0",79,120,1,2
2015-01-25,45,"DET","TOR","0","0",110,134,1,4
2015-01-27,46,"DET","CLE","1","0",106,107,1,4
2015-01-28,47,"DET","PHI","0","0",61,113,1,1
2015-01-31,48,"DET","HOU","1","1",151,82,1,4
2015-02-04,50,"DET","IND","0","0",111,139,1,2
2015-02-06,51,"DET","DEN","1","1",116,83,1,3
2015-02-10,53,"DET","CHO","0","1",125,73,1,3
2015-02-20,55,"DET","CHI","1","1",96,91,1,2
2015-02-22,56,"DET","WAS","1","1",119,97,1,3
2015-02-24,57,"DET","CLE","1","0",88,110,1,4
2015-02-27,58,"DET","NYK","1","0",120,128,1,1
2015-03-04,60,"DET","NOP","0","0",86,97,1,4
2015-03-10,63,"DET","LAL","0","0",88,111,1,1
2015-03-11,64,"DET","GSW","0","0",94,127,1,4
2015-03-13,65,"DET","POR","0","0",103,147,1,3
2015-03-14,66,"DET","UTA","0","0",74,107,1,2
2015-03-17,67,"DET","MEM","1","1",123,102,1,1
2015-03-27,72,"DET","ORL","0","1",140,100,1,1
2015-03-29,73,"DET","MIA","0","0",106,121,1,2
2015-03-31,74,"DET","ATL","1","1",128,101,1,3
2015-04-01,75,"DET","CHO","0","0",77,126,1,3
2015-04-03,76,"DET","CHI","0","0",86,92,1,2
2015-04-08,78,"DET","BOS","1","0",111,133,1,3
2015-04-10,79,"DET","IND","1","0",112,126,1,2
2015-04-13,81,"DET","CLE","0","0",101,123,1,4
2014-10-29,1,"GSW","SAC","0","1",98,63,4,2
2014-11-01,2,"GSW","LAL","1","1",151,93,4,1
2014-11-05,4,"GSW","LAC","1","1",135,115,4,4
2014-11-08,5,"GSW","HOU","0","1",111,72,4,4
2014-11-09,6,"GSW","PHO","0","0",89,102,4,1
2014-11-11,7,"GSW","SAS","1","0",118,121,4,4
2014-11-13,8,"GSW","BRK","1","1",137,86,4,1
2014-11-16,10,"GSW","LAL","0","1",165,111,4,1
2014-11-23,12,"GSW","OKC","0","1",102,81,4,4
2014-11-30,16,"GSW","DET","0","1",122,90,4,1
2014-12-02,17,"GSW","ORL","1","1",121,103,4,1
2014-12-04,18,"GSW","NOP","1","1",150,78,4,4
2014-12-06,19,"GSW","CHI","0","1",133,104,4,2
2014-12-08,20,"GSW","MIN","0","1",119,91,4,3
2014-12-10,21,"GSW","HOU","1","1",123,84,4,4
2014-12-14,23,"GSW","NOP","0","1",147,119,4,4
2014-12-16,24,"GSW","MEM","0","0",107,117,4,1
2014-12-18,25,"GSW","OKC","1","1",138,103,4,4
2014-12-22,26,"GSW","SAC","1","1",160,117,4,2
2014-12-23,27,"GSW","LAL","0","0",95,142,4,1
2014-12-25,28,"GSW","LAC","0","0",92,105,4,4
2014-12-30,30,"GSW","PHI","1","1",175,67,4,1
2015-01-02,31,"GSW","TOR","1","1",163,101,4,4
2015-01-05,32,"GSW","OKC","1","1",137,90,4,4
2015-01-07,33,"GSW","IND","1","1",132,112,4,2
2015-01-09,34,"GSW","CLE","1","1",144,88,4,4
2015-01-14,36,"GSW","MIA","1","1",113,93,4,2
2015-01-16,37,"GSW","OKC","0","0",129,145,4,4
2015-01-17,38,"GSW","HOU","0","1",169,88,4,4
2015-01-19,39,"GSW","DEN","1","1",167,56,4,3
2015-01-21,40,"GSW","HOU","1","1",148,112,4,4
2015-01-23,41,"GSW","SAC","1","1",148,103,4,2
2015-01-25,42,"GSW","BOS","1","1",137,110,4,3
2015-01-27,43,"GSW","CHI","1","0",114,121,4,2
2015-01-30,44,"GSW","UTA","0","0",98,125,4,2
2015-01-31,45,"GSW","PHO","1","1",122,88,4,1
2015-02-04,47,"GSW","DAL","1","1",149,116,4,2
2015-02-06,48,"GSW","ATL","0","0",128,149,4,3
2015-02-07,49,"GSW","NYK","0","1",126,93,4,1
2015-02-09,50,"GSW","PHI","0","1",106,84,4,1
2015-02-20,52,"GSW","SAS","1","1",130,108,4,4
2015-02-22,53,"GSW","IND","0","0",105,112,4,2
2015-02-24,54,"GSW","WAS","0","1",123,113,4,3
2015-02-27,56,"GSW","TOR","0","1",139,85,4,4
2015-03-01,57,"GSW","BOS","0","1",120,101,4,3
2015-03-02,58,"GSW","BRK","0","0",125,115,4,1
2015-03-04,59,"GSW","MIL","1","1",121,92,4,2
2015-03-11,63,"GSW","DET","1","1",127,94,4,1
2015-03-13,64,"GSW","DEN","0","0",110,122,4,3
2015-03-14,65,"GSW","NYK","1","1",155,100,4,1
2015-03-20,68,"GSW","NOP","1","1",135,96,4,4
2015-03-23,70,"GSW","WAS","1","1",134,57,4,3
2015-03-27,72,"GSW","MEM","0","1",128,83,4,1
2015-03-28,73,"GSW","MIL","0","1",123,101,4,2
2015-03-31,74,"GSW","LAC","0","1",120,111,4,4
2015-04-05,77,"GSW","SAS","0","0",91,137,4,4
2015-04-07,78,"GSW","NOP","0","0",110,118,4,4
2015-04-09,79,"GSW","POR","1","1",137,117,4,3
2015-04-11,80,"GSW","MIN","1","1",133,108,4,3
2015-04-13,81,"GSW","MEM","1","1",129,106,4,1
2014-10-29,2,"HOU","UTA","0","1",98,99,4,2
2014-11-01,3,"HOU","BOS","1","1",111,88,4,3
2014-11-03,4,"HOU","PHI","0","1",122,88,4,1
2014-11-04,5,"HOU","MIA","0","1",119,82,4,2
2014-11-06,6,"HOU","SAS","1","1",104,67,4,4
2014-11-08,7,"HOU","GSW","1","0",72,111,4,4
2014-11-12,8,"HOU","MIN","0","1",110,116,4,3
2014-11-14,9,"HOU","PHI","1","1",93,78,4,1
2014-11-16,10,"HOU","OKC","0","1",52,63,4,4
2014-11-17,11,"HOU","MEM","0","0",88,147,4,1
2014-11-19,12,"HOU","LAL","1","0",87,103,4,1
2014-11-22,13,"HOU","DAL","1","1",89,98,4,2
2014-11-24,14,"HOU","NYK","1","1",95,96,4,1
2014-11-29,17,"HOU","MIL","0","1",128,118,4,2
2014-12-05,19,"HOU","MIN","0","1",107,120,4,3
2014-12-06,20,"HOU","PHO","1","1",98,92,4,1
2014-12-10,21,"HOU","GSW","0","0",84,123,4,4
2014-12-11,22,"HOU","SAC","0","1",101,111,4,2
2014-12-17,24,"HOU","DEN","0","1",134,104,4,3
2014-12-18,25,"HOU","NOP","1","0",86,114,4,4
2014-12-22,27,"HOU","POR","1","1",120,94,4,3
2014-12-26,28,"HOU","MEM","0","1",130,119,4,1
2014-12-29,30,"HOU","WAS","1","0",96,115,4,3
2014-12-31,31,"HOU","CHO","1","1",96,88,4,3
2015-01-02,32,"HOU","NOP","0","0",66,149,4,4
2015-01-03,33,"HOU","MIA","1","1",129,71,4,2
2015-01-05,34,"HOU","CHI","0","0",89,152,4,2
2015-01-07,35,"HOU","CLE","0","1",112,93,4,4
2015-01-08,36,"HOU","NYK","0","1",133,91,4,1
2015-01-10,37,"HOU","UTA","1","1",97,94,4,2
2015-01-12,38,"HOU","BRK","0","1",120,104,4,1
2015-01-14,39,"HOU","ORL","0","0",129,126,4,1
2015-01-15,40,"HOU","OKC","1","1",122,112,4,4
2015-01-17,41,"HOU","GSW","1","0",88,169,4,4
2015-01-19,42,"HOU","IND","1","1",129,101,4,2
2015-01-21,43,"HOU","GSW","0","0",112,148,4,4
2015-01-23,44,"HOU","PHO","0","1",128,110,4,1
2015-01-25,45,"HOU","LAL","0","1",106,94,4,1
2015-01-28,46,"HOU","DAL","1","1",100,97,4,2
2015-01-30,47,"HOU","BOS","0","1",105,77,4,3
2015-01-31,48,"HOU","DET","0","0",82,151,4,1
2015-02-04,49,"HOU","CHI","1","1",107,92,4,2
2015-02-06,50,"HOU","MIL","1","1",144,119,4,2
2015-02-10,52,"HOU","PHO","0","1",136,126,4,1
2015-02-20,54,"HOU","DAL","0","0",97,123,4,2
2015-02-21,55,"HOU","TOR","1","1",113,58,4,4
2015-02-23,56,"HOU","MIN","1","1",120,101,4,3
2015-02-27,58,"HOU","BRK","1","1",115,105,4,1
2015-03-01,59,"HOU","CLE","1","1",116,94,4,4
2015-03-03,60,"HOU","ATL","0","0",97,122,4,3
2015-03-04,61,"HOU","MEM","1","0",120,120,4,1
2015-03-07,63,"HOU","DEN","0","1",122,107,4,3
2015-03-11,64,"HOU","POR","0","0",104,118,4,3
2015-03-12,65,"HOU","UTA","0","0",81,139,4,2
2015-03-17,67,"HOU","ORL","1","1",133,88,4,1
2015-03-19,68,"HOU","DEN","1","1",142,97,4,3
2015-03-23,70,"HOU","IND","0","1",115,95,4,2
2015-03-25,71,"HOU","NOP","0","1",101,103,4,4
2015-03-27,72,"HOU","MIN","1","1",136,125,4,3
2015-03-29,73,"HOU","WAS","0","1",104,96,4,3
2015-04-01,75,"HOU","SAC","1","1",129,121,4,2
2015-04-05,77,"HOU","OKC","0","1",126,101,4,4
2015-04-08,78,"HOU","SAS","0","0",102,134,4,4
2015-04-10,79,"HOU","SAS","1","0",105,103,4,4
2015-04-13,81,"HOU","CHO","0","1",116,88,4,3
2014-10-29,1,"IND","PHI","1","1",124,68,2,1
2014-10-31,2,"IND","MEM","1","0",105,101,2,1
2014-11-01,3,"IND","ATL","0","0",88,128,2,3
2014-11-04,4,"IND","MIL","1","0",82,90,2,2
2014-11-05,5,"IND","WAS","0","0",96,102,2,3
2014-11-07,6,"IND","BOS","0","0",104,106,2,3
2014-11-08,7,"IND","WAS","1","0",73,115,2,3
2014-11-10,8,"IND","UTA","1","1",96,92,2,2
2014-11-12,9,"IND","MIA","0","1",86,73,2,2
2014-11-14,10,"IND","DEN","1","0",82,111,2,3
2014-11-19,12,"IND","CHO","1","1",100,87,2,3
2014-11-22,13,"IND","PHO","1","0",84,123,2,1
2014-11-24,14,"IND","DAL","0","1",122,98,2,2
2014-11-29,17,"IND","CLE","0","0",98,127,2,4
2014-12-02,18,"IND","PHO","0","0",94,135,2,1
2014-12-04,19,"IND","POR","0","0",79,101,2,3
2014-12-05,20,"IND","SAC","0","0",92,106,2,2
2014-12-08,21,"IND","ATL","1","0",84,139,2,3
2014-12-10,22,"IND","LAC","1","0",95,132,2,4
2014-12-12,23,"IND","TOR","0","0",104,111,2,4
2014-12-17,26,"IND","LAC","0","0",92,122,2,4
2014-12-21,28,"IND","MIN","0","1",118,101,2,3
2014-12-23,29,"IND","NOP","1","1",123,70,2,4
2014-12-26,30,"IND","DET","0","0",114,137,2,1
2014-12-29,32,"IND","CHI","1","0",81,102,2,2
2014-12-31,33,"IND","MIA","1","1",116,100,2,2
2015-01-02,34,"IND","MIL","0","1",107,105,2,2
2015-01-04,35,"IND","LAL","0","0",85,92,2,1
2015-01-05,36,"IND","UTA","0","1",114,104,2,2
2015-01-07,37,"IND","GSW","0","0",112,132,2,4
2015-01-09,38,"IND","BOS","1","1",122,100,2,3
2015-01-10,39,"IND","PHI","0","0",85,94,2,1
2015-01-16,41,"IND","DET","1","0",103,103,2,1
2015-01-17,42,"IND","CHO","0","0",71,77,2,3
2015-01-19,43,"IND","HOU","0","0",101,129,2,4
2015-01-21,44,"IND","ATL","0","0",96,132,2,3
2015-01-23,45,"IND","MIA","0","0",86,90,2,2
2015-01-25,46,"IND","ORL","0","1",126,105,2,1
2015-01-27,47,"IND","TOR","1","0",93,118,2,4
2015-01-29,48,"IND","NYK","1","1",128,79,2,1
2015-01-31,49,"IND","SAC","1","0",110,99,2,2
2015-02-04,50,"IND","DET","1","1",139,111,2,1
2015-02-06,51,"IND","CLE","1","1",129,93,2,4
2015-02-09,53,"IND","SAS","1","0",104,105,2,4
2015-02-20,55,"IND","PHI","0","1",112,107,2,1
2015-02-22,56,"IND","GSW","1","1",112,105,2,4
2015-02-24,57,"IND","OKC","0","0",98,133,2,4
2015-02-27,58,"IND","CLE","1","1",114,75,2,4
2015-03-01,59,"IND","PHI","1","1",118,49,2,1
2015-03-04,60,"IND","NYK","1","1",119,74,2,1
2015-03-07,62,"IND","NYK","0","1",94,76,2,1
2015-03-10,63,"IND","ORL","1","1",156,81,2,1
2015-03-12,64,"IND","MIL","1","1",120,103,2,2
2015-03-14,65,"IND","BOS","1","0",77,116,2,3
2015-03-20,68,"IND","CLE","0","0",101,105,2,4
2015-03-23,70,"IND","HOU","1","0",95,115,2,4
2015-03-25,71,"IND","WAS","0","1",105,108,2,3
2015-03-26,72,"IND","MIL","0","0",110,110,2,2
2015-03-29,73,"IND","DAL","1","1",118,94,2,2
2015-03-31,74,"IND","BRK","0","0",114,125,2,1
2015-04-01,75,"IND","BOS","0","0",83,121,2,3
2015-04-03,76,"IND","CHO","1","1",101,73,2,3
2015-04-05,77,"IND","MIA","1","1",128,80,2,2
2015-04-08,78,"IND","NYK","0","1",128,67,2,1
2015-04-10,79,"IND","DET","0","1",126,112,2,1
2014-10-31,2,"LAC","LAL","0","1",137,109,4,1
2014-11-03,4,"LAC","UTA","1","1",131,102,4,2
2014-11-05,5,"LAC","GSW","0","0",115,135,4,4
2014-11-08,6,"LAC","POR","1","1",119,99,4,3
2014-11-10,7,"LAC","SAS","1","0",103,94,4,4
2014-11-17,9,"LAC","CHI","1","0",88,122,4,2
2014-11-19,10,"LAC","ORL","0","1",141,89,4,1
2014-11-20,11,"LAC","MIA","0","1",120,100,4,2
2014-11-23,12,"LAC","MEM","0","0",76,123,4,1
2014-11-24,13,"LAC","CHO","0","1",124,105,4,3
2014-11-29,16,"LAC","UTA","0","1",119,99,4,2
2014-12-06,19,"LAC","NOP","1","1",152,111,4,4
2014-12-08,20,"LAC","PHO","1","1",139,129,4,1
2014-12-10,21,"LAC","IND","0","1",132,95,4,2
2014-12-12,22,"LAC","WAS","0","0",89,119,4,3
2014-12-17,25,"LAC","IND","1","1",122,92,4,2
2014-12-22,28,"LAC","SAS","0","0",127,154,4,4
2014-12-23,29,"LAC","ATL","0","0",117,120,4,3
2014-12-25,30,"LAC","GSW","1","1",105,92,4,4
2014-12-29,32,"LAC","UTA","1","1",125,91,4,2
2014-12-31,33,"LAC","NYK","1","1",126,77,4,1
2015-01-03,34,"LAC","PHI","1","1",165,82,4,1
2015-01-05,35,"LAC","ATL","1","0",102,117,4,3
2015-01-07,36,"LAC","LAL","1","1",143,84,4,1
2015-01-10,37,"LAC","DAL","1","1",152,105,4,2
2015-01-11,38,"LAC","MIA","1","0",72,135,4,2
2015-01-14,39,"LAC","POR","0","1",111,106,4,3
2015-01-16,40,"LAC","CLE","1","0",134,132,4,4
2015-01-17,41,"LAC","SAC","0","1",125,106,4,2
2015-01-19,42,"LAC","BOS","1","1",129,88,4,3
2015-01-22,43,"LAC","BRK","1","1",168,71,4,1
2015-01-25,44,"LAC","PHO","0","1",140,95,4,1
2015-01-28,46,"LAC","UTA","0","1",91,96,4,2
2015-01-30,47,"LAC","NOP","0","0",101,134,4,4
2015-01-31,48,"LAC","SAS","0","1",124,79,4,4
2015-02-02,49,"LAC","BRK","0","0",111,98,4,1
2015-02-05,50,"LAC","CLE","0","0",87,133,4,4
2015-02-06,51,"LAC","TOR","0","0",113,143,4,4
2015-02-09,53,"LAC","DAL","0","1",136,97,4,2
2015-02-19,55,"LAC","SAS","1","1",138,120,4,4
2015-02-21,56,"LAC","SAC","1","1",144,98,4,2
2015-02-23,57,"LAC","MEM","1","0",96,96,4,1
2015-02-27,59,"LAC","MEM","0","1",122,58,4,1
2015-03-01,60,"LAC","CHI","0","1",109,73,4,2
2015-03-02,61,"LAC","MIN","0","1",111,125,4,3
2015-03-04,62,"LAC","POR","1","0",92,111,4,3
2015-03-11,65,"LAC","OKC","0","1",130,98,4,4
2015-03-13,66,"LAC","DAL","0","0",103,162,4,2
2015-03-17,68,"LAC","CHO","1","1",109,98,4,3
2015-03-20,70,"LAC","WAS","1","1",135,107,4,3
2015-03-25,72,"LAC","NYK","0","1",140,59,4,1
2015-03-27,73,"LAC","PHI","0","1",147,89,4,1
2015-03-29,74,"LAC","BOS","0","1",149,101,4,3
2015-03-31,75,"LAC","GSW","1","0",111,120,4,4
2015-04-01,76,"LAC","POR","0","1",149,138,4,3
2015-04-05,78,"LAC","LAL","0","1",127,71,4,1
2015-04-07,79,"LAC","LAL","1","1",130,95,4,1
2015-04-11,80,"LAC","MEM","1","1",103,91,4,1
2015-04-13,81,"LAC","DEN","1","1",142,86,4,3
2014-10-29,2,"LAL","PHO","0","0",107,124,1,1
2014-10-31,3,"LAL","LAC","1","0",109,137,1,4
2014-11-01,4,"LAL","GSW","0","0",93,151,1,4
2014-11-04,5,"LAL","PHO","1","0",107,123,1,1
2014-11-09,6,"LAL","CHO","1","1",122,91,1,3
2014-11-11,7,"LAL","MEM","0","0",107,119,1,1
2014-11-12,8,"LAL","NOP","0","0",101,123,1,4
2014-11-14,9,"LAL","SAS","1","0",93,101,1,4
2014-11-16,10,"LAL","GSW","1","0",111,165,1,4
2014-11-18,11,"LAL","ATL","0","1",120,127,1,3
2014-11-19,12,"LAL","HOU","0","1",103,87,1,4
2014-11-23,14,"LAL","DEN","1","0",95,94,1,3
2014-11-30,17,"LAL","TOR","1","1",151,123,1,4
2014-12-02,18,"LAL","DET","0","1",116,102,1,1
2014-12-05,20,"LAL","BOS","0","0",82,130,1,3
2014-12-07,21,"LAL","NOP","1","0",78,123,1,4
2014-12-12,23,"LAL","SAS","0","1",126,120,1,4
2014-12-14,24,"LAL","MIN","0","1",118,94,1,3
2014-12-21,27,"LAL","SAC","0","0",86,118,1,2
2014-12-23,28,"LAL","GSW","1","1",142,95,1,4
2014-12-25,29,"LAL","CHI","0","0",86,143,1,2
2014-12-26,30,"LAL","DAL","0","0",103,108,1,2
2014-12-30,32,"LAL","DEN","0","1",128,110,1,3
2015-01-02,33,"LAL","MEM","1","0",113,133,1,1
2015-01-04,34,"LAL","IND","1","1",92,85,1,2
2015-01-05,35,"LAL","POR","0","0",91,118,1,3
2015-01-07,36,"LAL","LAC","0","0",84,143,1,4
2015-01-09,37,"LAL","ORL","1","1",116,75,1,1
2015-01-11,38,"LAL","POR","1","0",108,120,1,3
2015-01-15,40,"LAL","CLE","1","0",99,122,1,4
2015-01-16,41,"LAL","UTA","0","0",90,96,1,2
2015-01-19,42,"LAL","PHO","0","0",102,133,1,1
2015-01-21,43,"LAL","NOP","0","0",71,116,1,4
2015-01-23,44,"LAL","SAS","0","0",78,115,1,4
2015-01-25,45,"LAL","HOU","1","0",94,106,1,4
2015-01-27,46,"LAL","WAS","1","0",93,110,1,3
2015-01-29,47,"LAL","CHI","1","1",130,128,1,2
2015-02-04,49,"LAL","MIL","0","0",98,137,1,2
2015-02-06,50,"LAL","ORL","0","0",104,124,1,1
2015-02-10,52,"LAL","DEN","1","0",88,133,1,3
2015-02-20,54,"LAL","BRK","1","0",119,130,1,1
2015-02-22,55,"LAL","BOS","1","1",126,112,1,3
2015-02-27,57,"LAL","MIL","1","1",112,100,1,2
2015-03-01,58,"LAL","OKC","1","0",112,121,1,4
2015-03-03,59,"LAL","CHO","0","0",109,130,1,3
2015-03-04,60,"LAL","MIA","0","0",83,124,1,2
2015-03-10,63,"LAL","DET","1","1",111,88,1,1
2015-03-12,64,"LAL","NYK","1","0",84,123,1,1
2015-03-19,67,"LAL","UTA","1","0",66,95,1,2
2015-03-25,70,"LAL","MIN","0","1",100,104,1,3
2015-03-27,71,"LAL","TOR","0","0",72,114,1,4
2015-03-29,72,"LAL","BRK","0","0",105,138,1,1
2015-04-01,74,"LAL","NOP","1","0",90,146,1,4
2015-04-03,75,"LAL","POR","1","0",72,131,1,3
2015-04-05,76,"LAL","LAC","1","0",71,127,1,4
2015-04-07,77,"LAL","LAC","0","0",95,130,1,4
2015-04-08,78,"LAL","DEN","0","0",96,140,1,3
2015-04-10,79,"LAL","MIN","1","1",127,107,1,3
2015-04-13,81,"LAL","SAC","0","0",81,129,1,2
2014-10-29,1,"MEM","MIN","1","1",109,99,1,3
2014-10-31,2,"MEM","IND","0","1",101,105,1,2
2014-11-01,3,"MEM","CHO","0","1",58,79,1,3
2014-11-03,4,"MEM","NOP","1","1",112,61,1,4
2014-11-05,5,"MEM","PHO","0","1",110,97,1,1
2014-11-07,6,"MEM","OKC","0","1",109,78,1,4
2014-11-08,7,"MEM","MIL","0","0",91,96,1,2
2014-11-11,8,"MEM","LAL","1","1",119,107,1,1
2014-11-13,9,"MEM","SAC","1","1",120,113,1,2
2014-11-17,11,"MEM","HOU","1","1",147,88,1,4
2014-11-19,12,"MEM","TOR","0","0",103,107,1,4
2014-11-23,14,"MEM","LAC","1","1",123,76,1,4
2014-11-30,17,"MEM","SAC","0","1",104,83,1,2
2014-12-05,19,"MEM","SAS","1","0",106,118,1,4
2014-12-07,20,"MEM","MIA","1","1",128,92,1,2
2014-12-12,22,"MEM","CHO","1","1",118,96,1,3
2014-12-16,24,"MEM","GSW","1","1",117,107,1,4
2014-12-17,25,"MEM","SAS","0","1",126,139,1,4
2014-12-21,27,"MEM","CLE","0","0",105,124,1,4
2014-12-22,28,"MEM","UTA","1","0",93,112,1,2
2014-12-26,29,"MEM","HOU","1","0",119,130,1,4
2014-12-30,31,"MEM","SAS","1","1",109,85,1,4
2015-01-02,32,"MEM","LAL","0","1",133,113,1,1
2015-01-03,33,"MEM","DEN","0","0",77,138,1,3
2015-01-05,34,"MEM","NYK","1","1",128,85,1,1
2015-01-07,35,"MEM","ATL","0","0",84,116,1,3
2015-01-09,36,"MEM","NOP","0","0",98,123,1,4
2015-01-11,37,"MEM","PHO","1","1",127,104,1,1
2015-01-14,38,"MEM","BRK","0","1",123,85,1,1
2015-01-16,39,"MEM","ORL","0","1",128,95,1,1
2015-01-17,40,"MEM","POR","1","1",120,96,1,3
2015-01-19,41,"MEM","DAL","1","0",98,105,1,2
2015-01-21,42,"MEM","TOR","1","1",102,76,1,4
2015-01-24,43,"MEM","PHI","1","1",122,69,1,1
2015-01-27,45,"MEM","DAL","0","1",123,94,1,2
2015-01-29,46,"MEM","DEN","1","1",121,59,1,3
2015-01-31,47,"MEM","OKC","1","1",103,67,1,4
2015-02-02,48,"MEM","PHO","0","1",117,98,1,1
2015-02-04,49,"MEM","UTA","0","1",115,91,1,2
2015-02-06,50,"MEM","MIN","0","0",99,88,1,3
2015-02-10,52,"MEM","BRK","1","1",122,74,1,1
2015-02-22,54,"MEM","POR","0","1",120,99,1,3
2015-02-23,55,"MEM","LAC","0","1",96,96,1,4
2015-02-27,57,"MEM","LAC","1","0",58,122,1,4
2015-03-03,59,"MEM","UTA","1","0",77,113,1,2
2015-03-04,60,"MEM","HOU","0","1",120,120,1,4
2015-03-07,62,"MEM","NOP","0","0",96,113,1,4
2015-03-11,64,"MEM","BOS","0","0",99,106,1,3
2015-03-12,65,"MEM","WAS","0","0",70,130,1,3
2015-03-14,66,"MEM","MIL","1","1",105,80,1,2
2015-03-17,68,"MEM","DET","0","0",102,123,1,1
2015-03-20,69,"MEM","DAL","0","1",114,93,1,2
2015-03-23,71,"MEM","NYK","0","1",110,86,1,1
2015-03-25,72,"MEM","CLE","1","0",91,131,1,4
2015-03-27,73,"MEM","GSW","1","0",83,128,1,4
2015-03-29,74,"MEM","SAS","0","0",86,140,1,4
2015-04-03,76,"MEM","OKC","1","1",110,85,1,4
2015-04-08,78,"MEM","NOP","1","1",142,65,1,4
2015-04-10,79,"MEM","UTA","0","1",95,87,1,2
2015-04-11,80,"MEM","LAC","0","0",91,103,1,4
2015-04-13,81,"MEM","GSW","0","0",106,129,1,4
2014-10-29,1,"MIA","WAS","1","1",125,94,2,3
2014-11-01,2,"MIA","PHI","0","1",122,116,2,1
2014-11-04,4,"MIA","HOU","1","0",82,119,2,4
2014-11-05,5,"MIA","CHO","0","0",83,111,2,3
2014-11-08,6,"MIA","MIN","1","1",121,92,2,3
2014-11-09,7,"MIA","DAL","0","1",114,111,2,2
2014-11-12,8,"MIA","IND","1","0",73,86,2,2
2014-11-14,9,"MIA","ATL","0","0",115,145,2,3
2014-11-16,10,"MIA","MIL","1","0",93,84,2,2
2014-11-17,11,"MIA","BRK","0","1",95,91,2,1
2014-11-20,12,"MIA","LAC","1","0",100,120,2,4
2014-11-22,13,"MIA","ORL","0","1",104,96,2,1
2014-11-23,14,"MIA","CHO","1","1",109,89,2,3
2014-11-30,16,"MIA","NYK","0","1",87,74,2,1
2014-12-05,19,"MIA","MIL","0","0",81,124,2,2
2014-12-07,20,"MIA","MEM","0","0",92,128,2,1
2014-12-10,22,"MIA","DEN","0","0",75,114,2,3
